Index,Time,Current
121001,2022-08-05 05:33:42.26,20.48
121002,2022-08-05 05:34:42.49,20.21
121003,2022-08-05 05:35:42.74,20.16
121004,2022-08-05 05:36:42.95,20.26
121005,2022-08-05 05:37:43.26,20.4
121006,2022-08-05 05:38:43.47,20.53
121007,2022-08-05 05:39:43.68,20.45
121008,2022-08-05 05:40:43.93,20.4
121009,2022-08-05 05:41:44.20,20.2
121010,2022-08-05 05:42:44.44,20.24
121011,2022-08-05 05:43:44.67,20.34
121012,2022-08-05 05:44:44.89,20.43
121013,2022-08-05 05:45:45.14,20.24
121014,2022-08-05 05:46:45.39,20.33
121015,2022-08-05 05:47:45.62,20.3
121016,2022-08-05 05:48:45.85,20.52
121017,2022-08-05 05:49:46.07,20.27
121018,2022-08-05 05:50:46.27,20.01
121019,2022-08-05 05:51:46.55,20.33
121020,2022-08-05 05:52:46.83,20.42
121021,2022-08-05 05:53:47.04,20.38
121022,2022-08-05 05:54:47.28,20.32
121023,2022-08-05 05:55:47.55,20.21
121024,2022-08-05 05:56:47.82,20.16
121025,2022-08-05 05:57:48.08,20.12
121026,2022-08-05 05:58:48.28,20.44
121027,2022-08-05 05:59:48.54,20.11
121028,2022-08-05 06:00:48.79,20.18
121029,2022-08-05 06:01:49.02,20.48
121030,2022-08-05 06:02:49.27,20.18
121031,2022-08-05 06:03:49.51,20.69
121032,2022-08-05 06:04:49.73,20.48
121033,2022-08-05 06:05:49.94,20.39
121034,2022-08-05 06:06:50.16,20.43
121035,2022-08-05 06:07:50.42,20.37
121036,2022-08-05 06:08:50.64,20.34
121037,2022-08-05 06:09:50.88,20.23
121038,2022-08-05 06:10:51.12,20.59
121039,2022-08-05 06:11:51.34,20.29
121040,2022-08-05 06:12:51.60,20.62
121041,2022-08-05 06:13:51.82,20.53
121042,2022-08-05 06:14:52.05,20.16
121043,2022-08-05 06:15:52.26,20.32
121044,2022-08-05 06:16:52.51,26.73
121045,2022-08-05 06:17:52.75,20.81
121046,2022-08-05 06:18:53.02,20.39
121047,2022-08-05 06:19:53.25,20.12
121048,2022-08-05 06:20:53.49,23.87
121049,2022-08-05 06:21:53.79,20.36
121050,2022-08-05 06:22:54.00,20.58
121051,2022-08-05 06:23:54.24,21.1
121052,2022-08-05 06:24:54.48,20.27
121053,2022-08-05 06:25:54.71,20.22
121054,2022-08-05 06:26:54.92,27.01
121055,2022-08-05 06:27:55.19,20.33
121056,2022-08-05 06:28:55.42,20.36
121057,2022-08-05 06:29:55.66,20.21
121058,2022-08-05 06:30:55.88,20.23
121059,2022-08-05 06:31:56.11,20.41
121060,2022-08-05 06:32:56.35,20.37
121061,2022-08-05 06:33:56.58,20.16
121062,2022-08-05 06:34:56.81,20.34
121063,2022-08-05 06:35:57.01,20.41
121064,2022-08-05 06:36:57.24,20.36
121065,2022-08-05 06:37:57.51,20.33
121066,2022-08-05 06:38:57.71,20.42
121067,2022-08-05 06:39:57.95,20.5
121068,2022-08-05 06:40:58.18,20.38
121069,2022-08-05 06:41:58.42,20.55
121070,2022-08-05 06:42:58.67,20.3
121071,2022-08-05 06:43:58.89,20.13
121072,2022-08-05 06:44:59.08,20.17
121073,2022-08-05 06:45:59.31,20.41
121074,2022-08-05 06:46:59.57,20.29
121075,2022-08-05 06:47:59.82,20.5
121076,2022-08-05 06:49:00.04,20.23
121077,2022-08-05 06:50:00.27,20.19
121078,2022-08-05 06:51:00.49,20.39
121079,2022-08-05 06:52:00.73,20.3
121080,2022-08-05 06:53:00.95,20.24
121081,2022-08-05 06:54:01.16,20.1
121082,2022-08-05 06:55:01.37,20.37
121083,2022-08-05 06:56:01.65,20.53
121084,2022-08-05 06:57:01.87,20.73
121085,2022-08-05 06:58:02.12,20.21
121086,2022-08-05 06:59:02.34,20.16
121087,2022-08-05 07:00:02.61,20.12
121088,2022-08-05 07:01:02.84,20.43
121089,2022-08-05 07:02:03.06,20.38
121090,2022-08-05 07:03:03.28,20.44
121091,2022-08-05 07:04:03.51,20.23
121092,2022-08-05 07:05:03.73,20.38
121093,2022-08-05 07:06:03.97,20.36
121094,2022-08-05 07:07:04.23,20.53
121095,2022-08-05 07:08:04.46,20.32
121096,2022-08-05 07:09:04.72,20.29
121097,2022-08-05 07:10:04.95,20.24
121098,2022-08-05 07:11:05.17,20.49
121099,2022-08-05 07:12:05.42,20.34
121100,2022-08-05 07:13:05.65,20.19
121101,2022-08-05 07:14:05.85,20.32
121102,2022-08-05 07:15:06.08,20.36
121103,2022-08-05 07:16:06.28,20.25
121104,2022-08-05 07:17:06.51,20.33
121105,2022-08-05 07:18:06.75,20.34
121106,2022-08-05 07:19:07.02,20.49
121107,2022-08-05 07:20:07.24,20.59
121108,2022-08-05 07:21:07.48,20.41
121109,2022-08-05 07:22:07.73,20.27
121110,2022-08-05 07:23:07.94,20.45
121111,2022-08-05 07:24:08.17,20.39
121112,2022-08-05 07:25:08.39,20.42
121113,2022-08-05 07:26:08.61,20.32
121114,2022-08-05 07:27:08.86,20.25
121115,2022-08-05 07:28:09.14,20.42
121116,2022-08-05 07:29:09.38,20.3
121117,2022-08-05 07:30:09.63,20.5
121118,2022-08-05 07:31:09.87,20.14
121119,2022-08-05 07:32:10.08,20.53
121120,2022-08-05 07:33:10.32,20.31
121121,2022-08-05 07:34:10.53,20.21
121122,2022-08-05 07:35:10.75,20.44
121123,2022-08-05 07:36:11.02,20.23
121124,2022-08-05 07:37:11.23,20.37
121125,2022-08-05 07:38:11.46,20.49
121126,2022-08-05 07:39:11.69,20.45
121127,2022-08-05 07:40:11.93,20.48
121128,2022-08-05 07:41:12.14,20.36
121129,2022-08-05 07:42:12.36,20.53
121130,2022-08-05 07:43:12.59,20.29
121131,2022-08-05 07:44:12.81,20.26
121132,2022-08-05 07:45:13.05,20.03
121133,2022-08-05 07:46:13.29,20.4
121134,2022-08-05 07:47:13.54,20.37
121135,2022-08-05 07:48:13.77,20.5
121136,2022-08-05 07:49:13.99,20.16
121137,2022-08-05 07:50:14.21,20.42
121138,2022-08-05 07:51:14.43,20.32
121139,2022-08-05 07:52:14.66,20.27
121140,2022-08-05 07:53:14.87,20.22
121141,2022-08-05 07:54:15.11,20.35
121142,2022-08-05 07:55:15.34,20.41
121143,2022-08-05 07:56:15.59,20.34
121144,2022-08-05 07:57:15.85,20.21
121145,2022-08-05 07:58:16.13,20.55
121146,2022-08-05 07:59:16.36,20.27
121147,2022-08-05 08:00:16.59,20.31
121148,2022-08-05 08:01:16.82,20.39
121149,2022-08-05 08:02:17.01,20.19
121150,2022-08-05 08:03:17.26,20.66
121151,2022-08-05 08:04:17.49,20.33
121152,2022-08-05 08:05:17.72,20.63
121153,2022-08-05 08:06:17.99,20.27
121154,2022-08-05 08:07:18.29,20.35
121155,2022-08-05 08:08:18.55,20.42
121156,2022-08-05 08:09:18.83,20.03
121157,2022-08-05 08:10:19.06,20.16
121158,2022-08-05 08:11:19.30,20.02
121159,2022-08-05 08:12:19.57,20.35
121160,2022-08-05 08:13:19.81,20.11
121161,2022-08-05 08:14:20.07,20.38
121162,2022-08-05 08:15:20.29,20.29
121163,2022-08-05 08:16:20.58,20.33
121164,2022-08-05 08:17:20.80,20.27
121165,2022-08-05 08:18:21.03,20.25
121166,2022-08-05 08:19:21.25,20.27
121167,2022-08-05 08:20:21.49,20.32
121168,2022-08-05 08:21:21.73,20.3
121169,2022-08-05 08:22:22.00,20.48
121170,2022-08-05 08:23:22.29,20.23
121171,2022-08-05 08:24:22.48,20.28
121172,2022-08-05 08:25:22.71,20.35
121173,2022-08-05 08:26:22.92,20.12
121174,2022-08-05 08:27:23.13,20.24
121175,2022-08-05 08:28:23.36,20.29
121176,2022-08-05 08:29:23.58,20.2
121177,2022-08-05 08:30:23.81,20.43
121178,2022-08-05 08:31:24.03,20.17
121179,2022-08-05 08:32:24.30,20.16
121180,2022-08-05 08:33:24.52,20.43
121181,2022-08-05 08:34:24.77,20.44
121182,2022-08-05 08:35:25.00,20.32
121183,2022-08-05 08:36:25.21,20.46
121184,2022-08-05 08:37:25.43,20.27
121185,2022-08-05 08:38:25.66,20.29
121186,2022-08-05 08:39:25.89,20.43
121187,2022-08-05 08:40:26.17,20.54
121188,2022-08-05 08:41:26.38,20.37
121189,2022-08-05 08:42:26.61,20.51
121190,2022-08-05 08:43:26.82,20.54
121191,2022-08-05 08:44:27.07,20.2
121192,2022-08-05 08:45:27.26,20.16
121193,2022-08-05 08:46:27.49,20.44
121194,2022-08-05 08:47:27.70,20.46
121195,2022-08-05 08:48:27.93,20.41
121196,2022-08-05 08:49:28.13,31.8
121197,2022-08-05 08:50:28.39,48.99
121198,2022-08-05 08:51:28.63,62.08
